loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,annual_inc,dti,delinq_2yrs,inq_last_6mths,open_acc,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,bad_loans,emp_length_num,grade_num,sub_grade_num,delinq_2yrs_zero,payment_inc_ratio
7350,7350,7350,10.65,239.42,48000,11.93,0,0,5,8616.33,8616.33,7350,1266.33,0,0,0,249.88,0,11,5,0.4,1,5.9855
11500,11500,11500,15.27,400.18,36000,21.1,0,1,7,14400.5,14400.5,11500,2900.5,0,0,0,416.2,0,6,4,0.8,1,13.3393
13650,13650,13650,12.42,456.12,86000,12.29,0,1,12,8203.29,8203.29,5810.73,1931.92,0,460.64,4.64,456.12,1,11,5,0.8,1,6.36447
10500,10500,10500,16.29,370.66,30000,15,0,1,7,2222.16,2222.16,1414.89,807.27,0,0,0,370.66,1,4,3,0.2,1,14.8264
12000,12000,11975,9.91,386.7,60000,15.5,0,0,7,13919.4,13890.4,12000,1919.41,0,0,0,395.05,0,3,5,0.2,1,7.734
6000,6000,6000,8.9,190.52,34000,14.51,0,2,9,6857.26,6857.26,6000,857.26,0,0,0,198.16,0,4,6,1,1,6.72424
11500,11500,11500,15.27,400.18,44200,21.69,0,1,9,13598,13598,11500,2098.01,0,0,0,6821.51,0,11,4,0.8,1,10.8646
7000,7000,7000,12.42,233.91,82000,12,0,1,6,8290.73,8290.73,7000,1290.73,0,0,0,2454.29,0,8,5,0.8,1,3.42307
2000,2000,2000,15.27,69.6,41000,17.74,0,1,7,2520.4,2520.4,2000,505.4,15,0,0,15.88,0,3,4,0.8,1,2.03707
11625,11625,11625,13.49,394.45,36000,19.33,0,1,17,14196.3,14196.3,11625,2571.27,0,0,0,406.12,0,1,4,0.2,1,13.1483
15075,15075,15075,14.27,517.21,35000,20.16,0,1,7,15502.8,15502.8,11609,3374.45,0,519.28,5.0368,517.21,1,11,4,0.4,1,17.7329
5300,5300,5300,15.27,184.43,30000,24.88,0,2,11,6622.55,6622.55,5300,1322.55,0,0,0,741.85,0,2,4,0.8,1,7.3772
8200,8200,8200,6.62,251.77,40000,11.1,0,1,7,9062.5,9062.5,8200,862.5,0,0,0,260.69,0,1,6,0.4,1,7.5531
12000,12000,12000,12.42,400.99,105000,13.98,0,1,10,14432,14432,12000,2431.98,0,0,0,413.19,0,10,5,0.8,1,4.58274
8650,8650,8650,14.27,296.78,45000,7.6,0,2,14,10678.7,10678.7,8650,2028.68,0,0,0,312.44,0,5,4,0.4,1,7.91413
12000,12000,11975,12.42,400.99,83000,11.81,0,2,14,14432.3,14402.3,12000,2432.31,0,0,0,411.96,0,3,5,0.8,1,5.79745
9500,9500,9500,12.69,318.68,52500,23.54,0,2,14,7002.16,7002.16,5366.65,1635.51,0,0,0,318.68,1,1,5,1,1,7.28411
7400,7400,7400,13.49,251.09,25000,8.45,0,0,5,9037.7,9037.7,7400,1637.7,0,0,0,255.3,0,1,4,0.2,1,12.0523
14400,14400,14400,13.49,488.6,60000,16.92,0,1,15,15453.5,15453.5,14400,1053.51,0,0,0,12527,0,11,4,0.2,1,9.772
24250,18100,18075,23.91,519.76,120000,12.96,0,3,7,22188.2,22157.6,18100,4088.25,0,0,0,16499.8,0,8,0,0.8,1,5.1976
26000,26000,25975,16.77,642.96,53000,11.77,0,1,5,9622.45,9613.3,3946.3,4391.9,0,1284.25,12.27,642.96,1,11,3,0.4,1,14.5576
7000,7000,6975,11.71,154.69,69600,26.22,0,0,10,5259.46,5240.68,3452.36,1790.2,0,16.9,0,154.69,1,7,5,0.6,1,2.66707
4000,4000,4000,7.51,124.45,65000,18.17,0,0,10,4182.25,4182.25,4000,182.25,0,0,0,3313.87,0,1,6,0.6,1,2.29754
1500,1500,1500,17.27,53.69,144000,8.23,1,0,6,1521.6,1521.6,1500,21.6,0,0,0,1521.89,0,11,3,0.6,0,0.447417
19600,19600,19600,12.42,654.94,75000,11.62,0,0,8,21993.6,21993.6,19600,2393.62,0,0,0,13491.1,0,3,5,0.8,1,10.479
2500,2500,2500,11.71,82.69,29000,18.7,0,0,5,2894.74,2894.74,2500,394.74,0,0,0,1168.5,0,8,5,0.6,1,3.42166
10000,10000,10000,12.69,335.45,70000,2.69,0,0,5,6351.59,6351.59,4513.35,1505.13,0,333.11,3.1464,335.45,1,3,5,1,1,5.75057
10000,10000,10000,6.62,307.04,45000,26.85,0,0,15,11051.5,11051.5,10000,1051.52,0,0,0,319.94,0,6,6,0.4,1,8.18773
4225,4225,4225,12.42,141.18,55200,17.61,0,1,6,5081.02,5081.02,4225,856.02,0,0,0,146.48,0,6,5,0.8,1,3.06913
3500,3500,3500,7.9,109.52,61440,6.46,1,0,6,3942.08,3942.08,3500,442.08,0,0,0,3.62,0,8,6,0.8,0,2.13906
12000,12000,12000,6.62,368.45,56000,13.65,0,0,7,13262.2,13262.2,12000,1262.21,0,0,0,381.02,0,11,6,0.4,1,7.89536
16500,16500,16500,8.9,523.93,47000,9.06,0,1,6,18856.8,18856.8,16500,2356.76,0,0,0,1053.02,0,1,6,1,1,13.3769
22000,22000,21975,21.67,603.5,55000,15.62,0,1,9,25023.2,24994.8,22000,3023.19,0,0,0,407.7,0,1,1,0.6,1,13.1673
12000,12000,12000,14.65,413.94,71000,14.87,0,2,15,12430.4,12430.4,12000,430.36,0,0,0,11605.6,0,2,4,0.6,1,6.99617
10800,10800,10800,12.42,360.89,135000,12.12,0,0,14,13004.1,13004.1,10800,2204.14,0,0,0,372.99,0,9,5,0.8,1,3.20791
14000,14000,14000,12.42,467.82,63000,7.35,0,0,5,16789.1,16789.1,14000,2789.07,0,0,0,2309.01,0,11,5,0.8,1,8.91086
6000,6000,6000,13.49,203.59,50000,15.58,0,1,8,7325.3,7325.3,6000,1325.3,0,0,0,215.51,0,6,4,0.2,1,4.88616
12000,12000,12000,9.91,386.7,80000,14.83,0,0,11,13906,13906,12000,1906,0,0,0,965.7,0,6,5,0.2,1,5.8005
10000,10000,10000,12.42,334.16,45000,10.45,0,0,14,12025.5,12025.5,10000,2025.47,0,0,0,348.59,0,5,5,0.8,1,8.91093
8000,8000,8000,7.9,250.33,78000,6.09,0,1,16,8846.24,8846.24,8000,846.24,0,0,0,1095.85,0,3,6,0.8,1,3.85123
14125,14125,14125,9.91,455.18,33000,23.13,0,3,12,16056,16056,14125,1930.99,0,0,0,6054.96,0,2,5,0.2,1,16.552
14000,14000,14000,12.69,469.63,62800,19.24,0,1,10,16897.2,16897.2,14000,2897.18,0,0,0,956.54,0,6,5,1,1,8.97382
13200,8975,8975,17.27,224.36,26400,9.64,0,3,8,10200.3,10200.3,8975,1225.26,0,0,0,8187.44,0,4,3,0.6,1,10.1982
4000,4000,4000,19.03,146.69,80000,20.59,1,2,30,4340.62,4340.62,4000,340.62,0,0,0,785.51,0,11,2,0.4,0,2.20035
4000,4000,4000,12.69,134.18,25000,6.86,0,3,5,2022.66,2022.66,1373.86,498.22,0,150.58,1.55,134.18,1,3,5,1,1,6.44064
10500,10500,10500,6.03,319.58,65000,10.36,0,0,8,11503.8,11503.8,10500,1003.78,0,0,0,643.26,0,11,6,0.2,1,5.89994
5500,5500,5500,7.9,172.1,59000,6.65,0,0,10,6171.27,6171.27,5500,671.27,0,0,0,1186.09,0,11,6,0.8,1,3.50034
7350,7350,7350,11.71,243.11,33000,22.51,0,1,13,8725.63,8725.63,7350,1375.63,0,0,0,1204.05,0,2,5,0.6,1,8.84036
10000,10000,10000,12.42,334.16,39000,18.31,0,1,7,11604.9,11604.9,9635.96,1956.9,0,12.02,0,4378.02,1,11,5,0.8,1,10.2818
12000,12000,12000,7.51,373.33,42000,10.74,0,1,7,13456.3,13456.3,12000,1441.33,14.9907,0,0,24.36,0,11,6,0.6,1,10.6666
8000,8000,8000,11.71,176.79,31000,16.22,0,3,13,8306.47,8306.47,8000,306.47,0,0,0,7778.22,0,4,5,0.6,1,6.84348
4500,4500,4500,8.9,142.89,50700,23.43,0,0,10,5050.37,5050.37,4500,550.37,0,0,0,1912.16,0,11,6,1,1,3.38201
18000,18000,17975,12.42,601.48,75000,12.51,0,2,9,21629.2,21599.2,18000,3629.24,0,0,0,1805.88,0,2,5,0.8,1,9.62368
12000,12000,12000,13.49,407.17,40000,15.72,0,0,8,12761.9,12761.9,12000,761.93,0,0,0,10731.9,0,7,4,0.2,1,12.2151
10000,10000,10000,13.49,339.31,50000,5.88,1,2,5,12077.3,12077.3,10000,2077.33,0,0,0,2939.1,0,11,4,0.2,0,8.14344
6000,6000,6000,7.9,187.75,80000,8.87,0,4,8,6633.12,6633.12,6000,633.12,0,0,0,2695.52,0,8,6,0.8,1,2.81625
12000,12000,12000,12.69,402.54,40000,22.2,0,1,9,14006.7,14006.7,12000,2006.68,0,0,0,5971.51,0,5,5,1,1,12.0762
12000,12000,12000,8.9,381.04,80000,9.13,0,0,8,10411.4,10411.4,8330.52,1564.56,0,516.32,5.0436,381.04,1,8,6,1,1,5.7156
7000,7000,7000,11.71,231.54,75000,15.57,0,0,7,8331.94,8331.94,7000,1331.94,0,0,0,243.64,0,3,5,0.6,1,3.70464
35000,26825,26800,18.64,690.56,85000,12,0,1,16,28061.3,28035.2,26825,1236.33,0,0,0,26684.3,0,9,2,0.2,1,9.74908
1400,1400,1400,7.9,43.81,28800,10,0,1,5,1478.87,1478.87,1400,78.87,0,0,0,817.34,0,2,6,0.8,1,1.82542
16000,16000,16000,13.49,368.08,35000,16.22,0,1,6,10343.3,10343.3,5147.59,3678.41,0,1517.32,15.1732,368.08,1,11,4,0.2,1,12.6199
3200,3200,3200,9.91,103.12,61200,2.16,0,0,5,3709.19,3709.19,3200,509.19,0,0,0,317.41,0,10,5,0.2,1,2.02196
8000,8000,8000,7.9,250.33,40000,13.35,0,0,4,8986.26,8986.26,8000,986.26,0,0,0,1483.12,0,2,6,0.8,1,7.5099
11875,11875,11875,12.69,268.32,25920,23.75,0,0,8,534.34,534.34,285.76,248.58,0,0,0,268.32,1,1,5,1,1,12.4222
5000,5000,5000,6.03,152.18,54000,3.82,0,0,6,5410.75,5410.75,5000,410.75,0,0,0,2065.02,0,10,6,0.2,1,3.38178
1800,1800,1800,6.62,55.27,18000,23.8,0,0,5,1880.09,1880.09,1800,80.09,0,0,0,1440.67,0,11,6,0.4,1,3.68467
35000,35000,35000,8.9,1111.37,85000,17.73,0,0,7,37304.8,37304.8,35000,2304.76,0,0,0,27308.5,0,6,6,1,1,15.6899
18000,18000,17950,8.9,571.56,78000,7,0,1,6,19883.2,19827.9,18000,1883.16,0,0,0,10185.7,0,6,6,1,1,8.79323
14000,14000,14000,7.9,438.07,45600,19.74,0,0,5,6130.32,6130.32,5053.24,1077.08,0,0,0,438.07,1,11,6,0.8,1,11.5282
5000,5000,5000,12.42,167.08,70000,20.06,0,1,14,5501.16,5501.16,5000,501.16,0,0,0,3833.62,0,3,5,0.8,1,2.86423
8000,8000,8000,15.96,281.1,70000,14.04,0,2,10,9993.12,9993.12,8000,1993.12,0,0,0,644.42,0,5,4,1,1,4.81886
10000,10000,10000,6.03,304.36,80000,12.99,0,0,7,10840.1,10840.1,10000,840.08,0,0,0,3845.46,0,10,6,0.2,1,4.5654
10000,10000,9975,7.51,311.11,50000,4.63,0,2,8,11019.3,10991.7,10000,1019.26,0,0,0,2375.97,0,6,6,0.6,1,7.46664
12000,12000,12000,12.42,400.99,35000,18.51,0,0,10,14432.9,14432.9,12000,2432.92,0,0,0,409.71,0,11,5,0.8,1,13.7482
23200,23200,23175,7.9,725.94,65000,27.99,0,0,10,24554.4,24528,23200,1354.43,0,0,0,18025,0,4,6,0.8,1,13.402
4800,4800,4800,15.27,167.03,75000,9.3,0,1,13,6005.12,6005.12,4800,1205.12,0,0,0,190.27,0,11,4,0.8,1,2.67248
7300,7300,7300,11.71,241.46,35000,16.42,0,1,10,8654.58,8654.58,7300,1354.58,0,0,0,1426.64,0,7,5,0.6,1,8.27863
10400,10400,10400,9.91,335.14,40000,11.67,0,2,7,12022.9,12022.9,10400,1622.89,0,0,0,1976.75,0,7,5,0.2,1,10.0542
6600,6600,6600,9.91,212.69,100000,15.53,0,2,10,7274.62,7274.62,6600,674.62,0,0,0,4304.99,0,2,5,0.2,1,2.55228
12000,12000,12000,8.9,381.04,40000,9.45,0,0,12,13715.5,13715.5,12000,1715.46,0,0,0,391.28,0,8,6,1,1,11.4312
13250,13250,13250,17.27,474.19,52000,23.7,0,0,8,15650.4,15650.4,13250,2400.39,0,0,0,9026.78,0,11,3,0.6,1,10.9428
12000,12000,12000,11.71,396.92,92500,15.97,0,2,11,14286.7,14286.7,12000,2286.72,0,0,0,404.66,0,4,5,0.6,1,5.14923
25000,25000,25000,9.91,805.63,61000,10.35,0,0,5,29000.8,29000.8,25000,4000.84,0,0,0,812.89,0,10,5,0.2,1,15.8485
6000,6000,6000,10.65,195.44,36000,14.43,0,1,5,7033.84,7033.84,6000,1033.84,0,0,0,204.1,0,11,5,0.4,1,6.51467
12000,12000,12000,7.51,373.33,68000,7.08,0,1,7,12554,12554,12000,554.01,0,0,0,473.95,0,11,6,0.6,1,6.58818
14400,14400,14400,11.71,476.3,80000,16.35,0,1,10,15543.7,15543.7,14400,1143.7,0,0,0,11736.2,0,2,5,0.6,1,7.1445
10000,10000,10000,12.42,334.16,43000,11.58,0,0,13,12026.3,12026.3,10000,2026.3,0,0,0,345.52,0,11,5,0.8,1,9.3254
8000,8000,8000,11.71,264.61,150000,2.48,1,0,5,9522.46,9522.46,8000,1522.46,0,0,0,278.01,0,2,5,0.6,0,2.11688
8000,8000,8000,16.29,282.41,50000,13.22,0,0,9,4533.54,4533.54,2798.78,1436.44,0,298.32,3.09,287.45,1,6,3,0.2,1,6.77784
30000,30000,28673,12.42,673.72,70000,0.94,0,0,7,17179.2,14854.8,8464.18,5679.62,33.6866,3001.66,30.0166,673.72,1,4,5,0.8,1,11.5495
18000,18000,18000,16.77,445.13,40000,18.42,0,3,7,11229.4,11229.4,4677.94,4651.94,0,1899.49,18.8164,445.13,1,7,3,0.4,1,13.3539
13250,13250,13250,11.71,438.26,35000,22.35,0,1,16,15775.5,15775.5,13250,2525.49,0,0,0,444.97,0,3,5,0.6,1,15.0261
14000,14000,14000,14.27,480.33,80000,16.21,0,0,8,17282.3,17282.3,14000,3282.31,0,0,0,509.76,0,7,4,0.4,1,7.20495
20000,20000,19975,20.3,533.23,59000,20.91,0,2,16,16063.4,16043.5,6317.7,7790.84,0,1954.88,19.5488,281.46,1,11,2,1,1,10.8454
10000,10000,10000,16.29,353.01,40000,24.39,0,1,7,12455.6,12455.6,10000,2455.59,0,0,0,3641.77,0,11,3,0.2,1,10.5903
4000,4000,4000,6.03,121.75,55000,7.05,0,0,7,4355.44,4355.44,4000,355.44,0,0,0,1192.02,0,2,6,0.2,1,2.65636
13000,13000,13000,9.91,418.93,110000,8.38,0,0,8,14957.8,14957.8,13000,1957.75,0,0,0,3659.9,0,7,5,0.2,1,4.57015
28000,28000,28000,12.69,939.26,100000,12.35,0,0,7,33809,33809.1,28000,5809.05,0,0,0,953.93,0,6,5,1,1,11.2711
10000,10000,10000,13.49,339.31,62000,11.52,0,0,9,11250.9,11250.9,10000,1250.9,0,0,0,7193.77,0,4,4,0.2,1,6.56729
20000,20000,20000,7.9,625.81,45000,9.25,0,1,8,22527.9,22527.9,20000,2527.94,0,0,0,631.87,0,1,6,0.8,1,16.6883
18000,18000,17950,9.91,580.05,110000,10,0,1,8,19205.8,19152.5,18000,1205.83,0,0,0,14579.3,0,6,5,0.2,1,6.32782
9000,9000,9000,19.91,238,60000,22.56,0,1,17,5227.64,5227.64,2327.73,2899.91,0,0,0,238,1,4,2,0.8,1,4.76
10000,10000,10000,11.71,330.76,33000,8.69,0,0,6,11838.9,11838.9,10000,1838.88,0,0,0,2258.8,0,4,5,0.6,1,12.0276
4200,4200,4200,6.03,127.83,61000,8.92,0,0,7,4601.62,4601.62,4200,401.62,0,0,0,129.65,0,4,6,0.2,1,2.51469
20000,20000,19975,15.27,478.64,78216,10.79,0,1,8,5797.78,5790.61,2367.51,2405.39,0,1024.88,9.89,478.64,1,11,4,0.8,1,7.34336
24000,24000,24000,16.29,847.21,50964,8.83,1,1,7,30497.3,30497.3,24000,6497.29,0,0,0,853.26,0,3,3,0.2,0,19.9484
4475,4475,4475,15.27,155.72,43680,18.79,0,2,17,5601.56,5601.56,4475,1126.56,0,0,0,168.52,0,4,4,0.8,1,4.27802
12000,12000,12000,12.42,400.99,50700,22.49,0,0,12,14431.5,14431.5,12000,2431.54,0,0,0,414.83,0,6,5,0.8,1,9.49089
5000,5000,5000,12.42,167.08,30000,23.84,0,2,8,833.7,833.7,587.51,246.19,0,0,0,167.08,1,3,5,0.8,1,6.6832
3000,3000,3000,6.03,91.31,50000,5.5,0,0,7,3207.71,3207.71,3000,207.71,0,0,0,573.77,0,6,6,0.2,1,2.19144
12000,12000,12000,9.91,386.7,55000,13,0,0,10,5851.68,5851.68,4244.34,1162.46,0,444.88,4.55,386.7,1,11,5,0.2,1,8.43709
20000,20000,20000,15.27,695.96,50000,4.34,0,1,6,25041.2,25041.2,20000,5041.23,0,0,0,727.38,0,11,4,0.8,1,16.703
10000,10000,10000,13.49,339.31,84000,13.87,0,0,8,12155.9,12155.9,10000,2155.92,0,0,0,1990.92,0,4,4,0.2,1,4.84729
15000,15000,15000,12.42,501.23,155000,17.85,0,0,14,17713.9,17713.9,15000,2713.89,0,0,0,5699.63,0,7,5,0.8,1,3.88049
12000,12000,12000,7.9,375.49,62000,8.71,0,0,10,13448.7,13448.7,12000,1448.73,0,0,0,2940.47,0,1,6,0.8,1,7.26755
6300,6300,6300,11.71,208.38,30000,7.2,0,1,6,7499.16,7499.16,6300,1199.16,0,0,0,218.08,0,3,5,0.6,1,8.3352
35000,23150,21739,17.27,578.71,208000,7.94,0,0,11,26013,23132.3,23150,2862.99,0,0,0,21393.2,0,9,3,0.6,1,3.33871
8250,8250,8086,15.96,200.45,35004,15.6,2,1,13,10423.5,10100.4,8250,2173.49,0,0,0,6046.08,0,3,4,1,0,6.87179
10000,10000,10000,11.71,330.76,32000,21.83,0,0,11,1958.97,1958.97,1186.67,464.08,0,308.22,3.27,330.76,1,6,5,0.6,1,12.4035
24000,24000,24000,8.9,762.08,116400,3.94,0,4,14,8649.71,8649.71,6036.95,1580.45,0,1032.31,10.25,762.08,1,11,6,1,1,7.85649
14400,14400,14400,12.69,483.05,40000,20.16,0,2,8,17385.8,17385.8,14400,2985.84,0,0,0,496.51,0,10,5,1,1,14.4915
6000,6000,6000,14.65,206.97,34000,21.39,0,2,7,7463.19,7463.19,6000,1448.21,14.9812,0,0,418.17,0,8,4,0.6,1,7.30482
22000,22000,21975,15.96,773.03,73000,22.47,0,1,16,27811.7,27780.2,22000,5811.73,0,0,0,819.9,0,6,4,1,1,12.7073
12000,12000,12000,11.71,396.92,57200,16.36,0,0,11,3564.9,3564.9,2613.54,951.36,0,0,0,396.92,1,11,5,0.6,1,8.32699
16000,16000,16000,16.77,568.62,114000,17.2,0,1,17,20462.9,20462.9,16000,4462.91,0,0,0,587.21,0,1,3,0.4,1,5.98547
10000,10000,10000,10.65,325.74,90000,11.16,0,1,15,11723.7,11723.7,10000,1723.71,0,0,0,336.85,0,11,5,0.4,1,4.3432
10000,10000,10000,12.69,335.45,35000,12.03,0,1,10,7690.46,7690.46,5358.77,1671.4,0,660.29,6.4601,335.45,1,3,5,1,1,11.5011
3500,3500,3500,13.49,118.76,56000,10.35,0,2,14,3615.21,3615.21,3500,115.21,0,0,0,3379.25,0,8,4,0.2,1,2.54486
9600,9600,9600,9.91,309.36,35000,16.49,0,0,8,11082,11082,9600,1482.05,0,0,0,2124.39,0,6,5,0.2,1,10.6066
9875,9875,9875,7.9,309,40000,24.03,0,1,11,11122.7,11122.7,9875,1247.69,0,0,0,314.45,0,11,6,0.8,1,9.27
21500,16975,15953,17.58,427.19,59000,22.86,0,1,13,19857.8,18048.2,16975,2882.78,0,0,0,12653.6,0,3,3,0.8,1,8.68861
4800,4800,4800,7.9,150.2,48000,13,0,1,7,5080.25,5080.25,4800,280.25,0,0,0,3731.1,0,7,6,0.8,1,3.755
7800,7800,7800,6.03,237.4,85000,0.78,0,1,7,8545.84,8545.84,7800,745.84,0,0,0,4.89,0,11,6,0.2,1,3.35153
20000,20000,20000,14.27,686.18,70000,6.21,0,1,6,23996.9,23996.9,20000,3996.94,0,0,0,8922.33,0,11,4,0.4,1,11.7631
9750,9750,9750,7.51,303.34,35000,29.04,0,1,9,5150.83,5150.83,4327.31,823.52,0,0,0,303.34,1,5,6,0.6,1,10.4002
18000,15050,14773,15.96,365.67,91000,23.41,0,2,13,18879.1,18296,15050,3829.1,0,0,0,11241.9,0,7,4,1,1,4.82202
5000,5000,5000,6.03,152.18,30000,16.48,0,0,7,5451.03,5451.03,5000,451.03,0,0,0,1344.77,0,10,6,0.2,1,6.0872
9000,9000,9000,14.65,310.45,45000,17.01,1,1,21,10750.2,10750.2,9000,1750.2,0,0,0,4548.72,0,5,4,0.6,0,8.27867
7200,7200,7175,7.9,225.29,55000,11.98,0,0,11,8109.26,8081.11,7200,909.26,0,0,0,232.43,0,2,6,0.8,1,4.91542
25000,25000,25000,15.27,869.95,82000,18.5,0,2,7,28094.3,28094.3,25000,3094.27,0,0,0,19410.2,0,9,4,0.8,1,12.731
10000,10000,10000,15.96,351.38,53000,13.09,0,1,9,12642,12642,10000,2641.97,0,0,0,371.75,0,11,4,1,1,7.95577
8875,8875,8875,12.69,297.72,35360,23.11,0,1,9,2046.9,2046.9,1251.86,528.58,0,266.46,2.96,297.72,1,6,5,1,1,10.1036
15550,15550,15525,11.71,514.34,54000,23.36,0,0,9,18510.7,18481,15550,2960.72,0,0,0,534.3,0,11,5,0.6,1,11.4298
7500,7500,7475,12.69,251.59,65000,4.41,0,2,15,9051.84,9021.7,7500,1551.84,0,0,0,270.37,0,6,5,1,1,4.64474
8875,8875,8875,8.9,281.81,28800,24.29,0,0,10,10143.4,10143.4,8875,1268.38,0,0,0,291.21,0,7,6,1,1,11.7421
4500,4500,4500,17.27,161.05,42000,4.34,0,0,3,5505.07,5505.07,4500,1005.07,0,0,0,182.85,0,2,3,0.6,1,4.60143
5800,5800,5800,12.42,193.81,36000,21.67,0,1,9,6975.28,6975.28,5800,1175.28,0,0,0,200.51,0,4,5,0.8,1,6.46033
10000,10000,10000,11.71,330.76,40000,22.26,0,1,8,11816.1,11816.1,10000,1816.14,0,0,0,2571.77,0,3,5,0.6,1,9.9228
10000,10000,10000,9.91,322.25,50000,19.06,0,0,11,11398.5,11398.5,10000,1398.55,0,0,0,4002.95,0,5,5,0.2,1,7.734
14000,14000,14000,11.71,463.07,52000,12.97,0,1,6,15610,15610,14000,1609.96,0,0,0,9596.96,0,2,5,0.6,1,10.6862
12000,12000,12000,8.9,381.04,32000,6.75,0,0,9,8740.16,8740.16,6603.89,1390.81,0,745.46,7.4546,381.04,1,4,6,1,1,14.289
24000,24000,23975,7.9,750.97,75000,10.58,0,2,9,27033.3,27005.2,24000,3033.33,0,0,0,759.52,0,7,6,0.8,1,12.0155
14000,14000,14000,14.27,480.33,80000,3.3,0,1,10,17230.1,17230.1,14000,3230.08,0,0,0,2364.03,0,1,4,0.4,1,7.20495
12000,12000,11975,8.9,381.04,40246,17.08,0,0,7,13736.4,13707.8,12000,1717.36,19.05,0,0,418.47,0,8,6,1,1,11.3613
15000,15000,14224,12.69,338.93,30000,24.76,0,1,7,9543.84,8138.48,4881.73,3227.63,0,1434.48,14.0952,338.93,1,4,5,1,1,13.5572
8050,8050,8050,12.69,270.04,36000,14.8,0,0,4,1330.92,1330.92,748.57,327.43,0,254.92,2.82,270.04,1,2,5,1,1,9.00133
5600,5600,5600,10.65,182.42,60000,16.36,1,0,11,6564.33,6564.33,5600,964.33,0,0,0,192.37,0,7,5,0.4,0,3.6484
7500,7500,7500,9.91,241.69,31200,12.35,0,0,14,8548.15,8548.15,7500,1048.15,0,0,0,3005.84,0,4,5,0.2,1,9.29577
7000,7000,7000,11.71,231.54,90000,12.19,0,0,13,8332.1,8332.1,7000,1332.1,0,0,0,243.02,0,11,5,0.6,1,3.0872
5400,5400,5400,7.9,168.97,40000,10.89,0,0,5,6081.93,6081.93,5400,681.93,0,0,0,174.22,0,5,6,0.8,1,5.0691
16000,16000,16000,12.42,534.65,90000,13.67,0,2,11,19242,19242,16000,3242.02,0,0,0,553.45,0,2,5,0.8,1,7.12867
35000,27575,26043,12.42,619.26,105000,16.53,0,0,9,34440,31714,27575,6864.98,0,0,0,14468.1,0,10,5,0.8,1,7.07726
6000,6000,6000,7.9,121.38,30084,1.68,0,0,6,3662.31,3662.31,2298.98,836.88,0,526.45,5.0643,121.38,1,1,6,0.8,1,4.84164
9800,9800,9800,16.29,345.95,67000,21.01,0,2,14,12159.4,12159.4,9800,2359.38,0,0,0,3866,0,5,3,0.2,1,6.19612
5000,5000,5000,6.62,153.52,276000,1.82,0,0,7,5524.94,5524.94,5000,524.94,0,0,0,166.04,0,2,6,0.4,1,0.667478
9900,9900,9900,11.71,327.46,26400,14.09,0,0,4,11783.1,11783.1,9900,1883.14,0,0,0,347.26,0,7,5,0.6,1,14.8845
4000,4000,4000,11.71,132.31,24000,7.5,1,0,4,4185.93,4185.93,4000,185.93,0,0,0,3658.15,0,0,5,0.6,0,6.6155
15000,15000,15000,11.71,496.14,68400,5.7,0,0,5,17857.9,17857.9,15000,2857.88,0,0,0,508.58,0,4,5,0.6,1,8.70421
6250,6250,6250,15.96,219.61,29120,20.85,0,3,5,7901.7,7901.7,6250,1651.7,0,0,0,231.21,0,2,4,1,1,9.04986
6400,6400,6400,16.29,225.93,29120,17.97,0,1,6,8131.32,8131.32,6400,1731.32,0,0,0,230.53,0,1,3,0.2,1,9.3103
12000,12000,12000,15.27,417.58,54000,17.07,0,1,10,15021.3,15021.3,12000,3021.33,0,0,0,450.23,0,5,4,0.8,1,9.27956
15000,15000,14975,8.9,476.3,30000,6.48,0,1,6,17018.7,16990.3,15000,2018.65,0,0,0,4183.77,0,6,6,1,1,19.052
6500,6500,6500,14.27,223.01,30000,10.12,0,0,5,7994.16,7994.16,6500,1494.16,0,0,0,228.19,0,5,4,0.4,1,8.9204
8000,8000,8000,15.96,281.1,50000,16.34,1,1,10,10113.7,10113.7,8000,2113.71,0,0,0,297.31,0,11,4,1,0,6.7464
15000,15000,15000,14.65,517.42,100500,14.56,0,2,8,16915.3,16915.3,15000,1915.33,0,0,0,11232.8,0,11,4,0.6,1,6.17815
10200,10200,10200,14.27,349.96,40000,16.53,0,1,7,12182.1,12182.1,10200,1982.11,0,0,0,4856.49,0,4,4,0.4,1,10.4988
9000,9000,9000,12.42,300.74,47000,19.1,0,0,7,10823.1,10823.1,9000,1823.1,0,0,0,313.32,0,6,5,0.8,1,7.67847
6500,6500,6500,16.29,229.46,68000,21.85,0,1,11,8195.24,8195.24,6500,1695.24,0,0,0,1547.92,0,4,3,0.2,1,4.04929
23000,23000,23000,21.28,625.86,95000,8.94,0,0,9,30964.7,30964.7,23000,7964.69,0,0,0,17827.7,0,9,1,0.4,1,7.9056
2000,2000,2000,7.9,62.59,39600,5.09,0,0,8,2252.27,2252.27,2000,252.27,0,0,0,65.78,0,5,6,0.8,1,1.89667
8000,8000,8000,13.49,271.45,30000,14.48,0,2,11,9767.17,9767.17,8000,1767.17,0,0,0,287.22,0,4,4,0.2,1,10.858
8875,8875,8875,7.51,276.11,30000,28.4,0,0,11,9738.77,9738.77,8875,863.77,0,0,0,4226.2,0,2,6,0.6,1,11.0444
